Sensor Name: tty
Initial Resistance: 40 ohms
Time (s), Voltage (V)
165.33, 1.89
165.45, 1.89
165.57, 1.89
165.68, 1.90
165.80, 1.89
165.91, 1.89
166.03, 1.89
166.17, 1.90
166.28, 1.90
166.40, 1.90
166.52, 1.89
166.63, 1.90
166.75, 1.89
166.86, 1.89
166.98, 1.90
167.10, 1.89
167.21, 1.88
167.33, 1.89
167.45, 1.89
167.56, 1.89
167.68, 1.89
167.80, 1.89
167.91, 1.89
168.03, 1.89
168.14, 1.88
168.26, 1.89
168.38, 1.89
168.50, 1.89
168.61, 1.89
168.73, 1.89
168.84, 1.88
168.96, 1.89
169.08, 1.89
169.20, 1.89
169.31, 1.89
169.43, 1.89
169.54, 1.89
169.66, 1.89
169.78, 1.89
169.90, 1.89
170.01, 1.89
170.13, 1.89
170.24, 1.89
170.36, 1.89
170.48, 1.88
170.59, 1.90
170.71, 1.89
170.83, 1.89
170.94, 1.89
171.06, 1.88
171.18, 1.89
171.29, 1.88
171.41, 1.89
171.52, 1.89
171.64, 1.88
171.76, 1.88
171.88, 1.88
171.99, 1.88
172.11, 1.89
172.23, 1.89
172.34, 1.88
172.46, 1.89
172.57, 1.89
172.69, 1.89
172.81, 1.88
172.92, 1.89
173.04, 1.89
173.16, 1.89
173.27, 1.89
173.39, 1.90
173.51, 1.90
173.62, 1.89
173.74, 1.88
173.86, 1.89
173.97, 1.89
174.09, 1.88
174.21, 1.89
174.33, 1.89
174.44, 1.89
174.56, 1.89
174.67, 1.88
174.79, 1.89
174.91, 1.89
175.02, 1.88
175.14, 1.88
175.26, 1.88
175.37, 1.88
175.49, 1.88
175.61, 1.88
175.72, 1.88
175.84, 1.88
175.95, 1.89
176.07, 1.88
176.19, 1.88
176.30, 1.89
176.42, 1.88
176.54, 1.88
176.65, 1.89
176.77, 1.89
176.89, 1.89
177.00, 1.88
177.12, 1.89
177.24, 1.89
177.35, 1.89
177.47, 1.88
177.59, 1.88
177.70, 1.89
177.82, 1.88
177.94, 1.89
178.05, 1.88
178.17, 1.88
178.29, 1.88
178.40, 1.88
178.52, 1.88
178.64, 1.88
178.75, 1.88
178.87, 1.88
178.99, 1.88
179.10, 1.88
179.22, 1.88
179.34, 1.88
179.45, 1.88
179.57, 1.88
179.69, 1.88
179.80, 1.88
