Sensor Name: ttx_102Box
Initial Resistance: 90 ohms
Start Time: 2024-11-01 23:56:44
Time (s), Voltage (V)
-1730482113.34, 2.72
-1730482113.24, 2.72
-1730482113.14, 2.76
-1730482113.04, 2.62
-1730482112.93, 2.80
-1730482112.84, 2.85
-1730482112.74, 2.72
-1730482112.63, 3.12
-1730482112.53, 2.81
-1730482112.43, 2.89
-1730482112.33, 2.57
-1730482112.23, 2.68
-1730482112.12, 2.65
-1730482112.03, 2.84
-1730482111.92, 2.74
-1730482111.82, 2.82
-1730482111.72, 2.69
-1730482111.62, 2.74
-1730482111.51, 2.84
-1730482111.42, 2.94
-1730482111.32, 3.05
-1730482111.22, 2.70
-1730482111.11, 2.98
-1730482111.01, 2.83
-1730482110.91, 2.71
-1730482110.81, 2.72
-1730482110.71, 2.78
-1730482110.61, 2.68
-1730482110.50, 2.65
-1730482110.41, 2.59
-1730482110.30, 2.89
-1730482110.20, 2.81
-1730482110.10, 2.85
-1730482110.00, 2.65
-1730482109.90, 3.04
-1730482109.80, 2.78
-1730482109.69, 2.82
-1730482109.59, 2.66
-1730482109.49, 2.68
-1730482109.39, 2.72
-1730482109.29, 2.81
-1730482109.19, 2.73
-1730482109.09, 2.58
-1730482108.98, 2.84
-1730482108.88, 2.87
-1730482108.78, 2.86
-1730482108.68, 2.93
-1730482108.58, 2.55
-1730482108.48, 2.66
-1730482108.38, 2.59
-1730482108.28, 2.73
-1730482108.18, 2.61
-1730482108.07, 2.67
-1730482107.97, 2.65
-1730482107.87, 2.44
-1730482107.77, 2.76
-1730482107.67, 2.73
-1730482107.57, 2.80
-1730482107.46, 2.92
-1730482107.36, 3.30
-1730482107.26, 2.80
-1730482107.16, 3.01
-1730482107.06, 2.74
-1730482106.96, 2.61
-1730482106.86, 2.64
-1730482106.75, 2.65
-1730482106.64, 2.72
-1730482106.55, 2.74
-1730482106.45, 2.76
-1730482106.35, 2.77
-1730482106.25, 2.83
-1730482106.15, 2.84
-1730482106.05, 2.88
-1730482105.95, 2.87
-1730482105.84, 2.81
-1730482105.74, 2.77
-1730482105.64, 2.70
-1730482105.54, 2.68
-1730482105.43, 2.68
-1730482105.34, 2.71
-1730482105.23, 2.73
-1730482105.13, 2.76
-1730482105.03, 2.76
-1730482104.93, 2.81
-1730482104.83, 2.83
-1730482104.72, 2.84
-1730482104.63, 2.87
-1730482104.53, 2.82
-1730482104.42, 2.78
-1730482104.32, 2.71
-1730482104.22, 2.68
-1730482104.12, 2.68
-1730482104.02, 2.69
-1730482103.91, 2.74
-1730482103.82, 2.76
-1730482103.71, 2.77
-1730482103.61, 2.81
-1730482103.51, 2.83
-1730482103.41, 2.83
-1730482103.31, 2.87
-1730482103.21, 2.83
-1730482103.10, 2.78
-1730482103.00, 2.73
