Sensor Name: ttx6
Initial Resistance: 80 ohms
Start Time: 2024-11-04 23:02:28
Time (s), Voltage (V)
121.69, 0.2297
121.79, 0.2248
121.90, 0.2248
122.00, 0.2199
122.10, 0.2151
122.20, 0.2151
122.31, 0.2199
122.41, 0.2151
122.50, 0.2297
122.61, 0.2346
122.71, 0.2199
122.81, 0.2151
122.91, 0.2199
123.01, 0.2199
123.11, 0.2248
123.21, 0.2248
123.32, 0.2297
123.42, 0.2297
123.52, 0.2297
123.62, 0.2297
123.72, 0.2248
123.82, 0.2199
123.92, 0.2199
124.02, 0.2199
124.13, 0.2151
124.22, 0.2151
124.33, 0.2151
124.43, 0.2151
124.53, 0.2151
124.63, 0.2151
124.73, 0.2151
124.84, 0.2151
124.94, 0.2199
125.04, 0.2248
125.14, 0.2248
125.24, 0.2297
125.34, 0.2297
125.44, 0.2297
125.54, 0.2248
125.65, 0.2248
125.75, 0.2248
125.85, 0.2199
125.95, 0.2151
126.05, 0.2151
126.15, 0.2151
126.25, 0.2102
126.35, 0.2102
126.45, 0.2102
126.55, 0.2151
126.65, 0.2199
126.76, 0.2151
126.86, 0.2199
126.96, 0.2248
127.06, 0.2248
127.17, 0.2297
127.26, 0.2297
127.37, 0.2248
127.47, 0.2297
127.57, 0.2199
127.67, 0.2151
127.77, 0.2151
127.87, 0.2151
127.98, 0.2151
128.08, 0.2151
128.18, 0.2102
128.28, 0.2102
128.38, 0.2102
128.48, 0.2151
128.58, 0.2151
128.68, 0.2199
128.78, 0.2199
128.89, 0.2248
128.99, 0.2297
129.09, 0.2297
129.19, 0.2248
129.32, 0.2297
129.41, 0.2297
129.49, 0.2199
129.60, 0.2199
129.69, 0.2151
129.80, 0.2102
129.90, 0.2151
130.00, 0.2102
130.10, 0.2151
130.20, 0.2151
130.31, 0.2151
130.40, 0.2151
130.51, 0.2199
130.61, 0.2199
130.71, 0.2248
130.81, 0.2248
130.91, 0.2248
131.01, 0.2297
131.11, 0.2248
131.22, 0.2297
131.32, 0.2199
131.42, 0.2199
131.52, 0.2151
131.62, 0.2151
131.73, 0.2151
131.82, 0.2102
131.93, 0.2151
132.03, 0.2102
132.13, 0.2151
132.23, 0.2102
132.33, 0.2151
132.43, 0.2199
132.53, 0.2199
132.63, 0.2248
132.74, 0.2248
132.84, 0.2297
132.94, 0.2297
133.04, 0.2248
133.14, 0.2248
133.24, 0.2199
133.34, 0.2199
133.44, 0.2151
133.54, 0.2151
133.65, 0.2102
133.75, 0.2102
133.85, 0.2102
133.95, 0.2102
134.05, 0.2151
134.15, 0.2151
134.26, 0.2151
134.36, 0.2199
134.45, 0.2151
134.56, 0.2248
134.66, 0.2297
134.76, 0.2248
134.86, 0.2297
134.96, 0.2297
135.07, 0.2199
135.16, 0.2151
135.27, 0.2151
135.37, 0.2151
135.47, 0.2102
135.57, 0.2102
135.67, 0.2102
135.77, 0.2102
135.87, 0.2053
135.98, 0.2151
136.07, 0.2151
136.18, 0.2151
136.28, 0.2199
136.38, 0.2199
136.49, 0.2248
136.58, 0.2248
136.69, 0.2248
136.78, 0.2248
136.89, 0.2248
136.99, 0.2199
137.09, 0.2151
137.19, 0.2151
137.29, 0.2102
137.40, 0.2102
137.50, 0.2102
137.60, 0.2102
137.70, 0.2053
137.80, 0.2102
137.90, 0.2102
138.00, 0.2199
138.10, 0.2151
138.20, 0.2151
138.31, 0.2199
138.40, 0.2248
138.51, 0.2248
138.61, 0.2346
138.71, 0.2493
138.83, 0.2542
138.91, 0.2542
139.02, 0.2493
139.12, 0.2199
139.22, 0.2151
139.32, 0.2102
139.42, 0.2102
139.52, 0.2102
139.62, 0.2102
139.73, 0.2053
139.83, 0.2102
139.93, 0.2102
140.03, 0.2151
140.13, 0.2199
